datetime,open,high,low,close,volume
2025-09-18 21:00:00,1.35496,1.35565,1.35398,1.35488,10757.0
2025-09-19 01:00:00,1.35487,1.35594,1.35304,1.35442,19028.0
2025-09-19 05:00:00,1.35442,1.35512,1.34822,1.34993,25555.0
2025-09-19 09:00:00,1.34993,1.35103,1.34629,1.34683,19815.0
2025-09-19 13:00:00,1.34683,1.34981,1.34682,1.34823,27022.0
2025-09-19 17:00:00,1.34822,1.34849,1.34663,1.34703,11780.0
2025-10-05 21:00:00,1.34295,1.34487,1.34225,1.34399,17885.0
2025-10-06 01:00:00,1.34402,1.3458,1.34351,1.34466,14667.0
2025-10-06 05:00:00,1.34466,1.34643,1.3418,1.34357,28007.0
2025-10-06 09:00:00,1.34357,1.34404,1.34165,1.34374,23212.0
2025-10-06 13:00:00,1.34375,1.3484,1.34373,1.3475,22834.0
2025-10-06 17:00:00,1.3475,1.34896,1.3475,1.34851,9314.0
2025-10-06 21:00:00,1.34817,1.34868,1.3475,1.3482,7300.0
2025-10-07 01:00:00,1.3482,1.3482,1.34671,1.34694,9960.0
2025-10-07 05:00:00,1.34694,1.34709,1.34293,1.34368,22512.0
2025-10-07 09:00:00,1.34368,1.3444,1.33918,1.34141,20631.0
2025-10-07 13:00:00,1.34141,1.34542,1.34096,1.34425,24790.0
2025-10-07 17:00:00,1.34425,1.34518,1.34153,1.34236,12722.0
2025-10-07 21:00:00,1.34255,1.34286,1.34114,1.34158,9751.0
2025-10-08 01:00:00,1.34154,1.34154,1.339,1.33935,15547.0
2025-10-08 05:00:00,1.33935,1.3426,1.33839,1.34081,22279.0
2025-10-08 09:00:00,1.3408,1.34273,1.34001,1.34189,20568.0
2025-10-08 13:00:00,1.34189,1.34384,1.33716,1.33873,23088.0
2025-10-08 17:00:00,1.33872,1.34055,1.33706,1.34032,14342.0
2025-10-08 21:00:00,1.33931,1.3413,1.33931,1.34097,8079.0
2025-10-09 01:00:00,1.34097,1.3419,1.34058,1.3412,10535.0
2025-10-09 05:00:00,1.3412,1.34166,1.33424,1.33616,22257.0
2025-10-09 09:00:00,1.33617,1.33899,1.33582,1.33844,21825.0
2025-10-09 13:00:00,1.33846,1.33948,1.32906,1.32937,36088.0
2025-10-09 17:00:00,1.32937,1.33058,1.32792,1.33027,15272.0
2025-10-09 21:00:00,1.3296,1.3306,1.32913,1.33044,8694.0
2025-10-10 01:00:00,1.33044,1.33138,1.32996,1.33082,11058.0
2025-10-10 05:00:00,1.33082,1.33145,1.32791,1.33079,23524.0
2025-10-10 09:00:00,1.33079,1.33089,1.32615,1.32792,20449.0
2025-10-10 13:00:00,1.32793,1.33704,1.32682,1.33449,41849.0
2025-10-10 17:00:00,1.33449,1.33551,1.33314,1.33486,17235.0
2025-10-12 21:00:00,1.3342,1.33535,1.33234,1.33505,16357.0
2025-10-13 01:00:00,1.33508,1.33629,1.3345,1.33565,16101.0
2025-10-13 05:00:00,1.33564,1.33663,1.33146,1.33261,24742.0
2025-10-13 09:00:00,1.3326,1.33526,1.33243,1.33335,21889.0
2025-10-13 13:00:00,1.33335,1.33386,1.3319,1.333,23616.0
