datetime,close,atr_15m,d_trend,h4_trend,h4_slope,h1_trend,h4_d_phase,h1_h4_phase,min_of_day,day_of_week,year,long_win,short_win
2023-11-13 15:15:00,1935.030029,1.482037533645733,-1,-1,-1,-1,1,1,915,0,2023,1,0
2023-11-13 15:30:00,1934.68994,1.3964285291596343,-1,-1,-1,-1,1,1,930,0,2023,1,0
2023-11-13 15:45:00,1935.83997,1.372900725271697,-1,-1,-1,-1,1,1,945,0,2023,1,0
2023-11-13 16:00:00,1936.37,1.3018432952354697,-1,-1,-1,-1,1,1,960,0,2023,1,0
2023-11-13 16:15:00,1938.30005,1.4029375225374134,-1,-1,-1,-1,1,1,975,0,2023,1,1
2023-11-13 16:30:00,1939.38,1.606552519532447,-1,-1,-1,-1,1,1,990,0,2023,1,1
2023-11-13 16:45:00,1939.19995,1.5456828502614564,-1,-1,-1,-1,1,1,1005,0,2023,1,1
2023-11-13 17:00:00,1939.099976,1.4422598035599532,-1,-1,-1,-1,1,1,1020,0,2023,1,0
2023-11-13 17:15:00,1939.57996,1.400626496418607,-1,-1,-1,-1,1,1,1035,0,2023,0,1
2023-11-13 17:30:00,1939.57996,1.3672130968961294,-1,-1,-1,-1,1,1,1050,0,2023,0,1
2023-11-13 17:45:00,1938.81006,1.376926017309966,-1,-1,-1,-1,1,1,1065,0,2023,1,0
2023-11-13 18:00:00,1938.54004,1.398658681668644,-1,-1,-1,-1,1,1,1080,0,2023,1,0
2023-11-13 18:15:00,1939.37,1.3814908574461588,-1,-1,-1,-1,1,1,1095,0,2023,1,0
2023-11-13 18:30:00,1939.59998,1.4893006097866568,-1,-1,-1,-1,1,1,1110,0,2023,0,1
2023-11-13 18:45:00,1938.87,1.6227258618151073,-1,-1,-1,-1,1,1,1125,0,2023,0,1
2023-11-13 19:00:00,1937.59998,1.677033080239746,-1,-1,-1,-1,1,1,1140,0,2023,1,1
2023-11-13 19:15:00,1937.73999,1.702760669541102,-1,-1,-1,-1,1,1,1155,0,2023,1,1
2023-11-13 19:30:00,1937.10999,1.6583924469356228,-1,-1,-1,-1,1,1,1170,0,2023,1,0
2023-11-13 19:45:00,1936.60999,1.606609587344212,-1,-1,-1,-1,1,1,1185,0,2023,1,0
2023-11-13 20:00:00,1936.83997,1.51907097569833,-1,-1,-1,-1,1,1,1200,0,2023,1,0
2023-11-13 20:15:00,1937.46997,1.5951908456052186,-1,-1,-1,-1,1,1,1215,0,2023,1,0
2023-11-13 20:30:00,1938.79004,1.8185013995245136,-1,-1,-1,-1,1,1,1230,0,2023,0,1
2023-11-13 20:45:00,1938.26001,1.760034679587911,-1,-1,-1,-1,1,1,1245,0,2023,1,1
2023-11-13 21:00:00,1937.97998,1.6440167223095394,-1,-1,-1,-1,1,1,1260,0,2023,1,0
2023-11-13 21:15:00,1937.68005,1.6141384926682705,-1,-1,-1,-1,1,1,1275,0,2023,1,0
2023-11-13 21:30:00,1937.54004,1.4575946936458517,-1,-1,-1,-1,1,1,1290,0,2023,1,0
2023-11-13 21:45:00,1939.57996,1.5539060678264067,-1,-1,-1,-1,1,1,1305,0,2023,0,1
2023-11-13 22:00:00,1938.56995,1.5507225921162056,-1,-1,-1,-1,1,1,1320,0,2023,0,1
2023-11-13 22:15:00,1938.16003,1.4666315798340412,-1,-1,-1,-1,1,1,1335,0,2023,0,1
2023-11-13 22:30:00,1937.35999,1.393752702522832,-1,-1,-1,-1,1,1,1350,0,2023,1,1
2023-11-13 22:45:00,1938.050049,1.3705976755197915,-1,-1,-1,-1,1,1,1365,0,2023,0,1
2023-11-13 23:00:00,1936.63,1.405185985450467,-1,-1,-1,-1,1,1,1380,0,2023,1,0
2023-11-13 23:15:00,1937.87,1.4551638540570913,-1,-1,-1,-1,1,1,1395,0,2023,0,1
2023-11-13 23:30:00,1937.80005,1.4051366735161497,-1,-1,-1,-1,1,1,1410,0,2023,0,1
2023-11-13 23:45:00,1936.29004,1.5631144503806622,-1,-1,-1,-1,1,1,1425,0,2023,0,1
2023-11-14 00:00:00,1934.93994,1.6773725236632335,-1,-1,-1,-1,1,1,0,1,2023,1,0
2023-11-14 00:15:00,1936.26001,1.692378853841491,-1,-1,-1,-1,1,1,15,1,2023,1,0
2023-11-14 00:30:00,1936.46997,1.7987264733292982,-1,-1,-1,-1,1,1,30,1,2023,0,1
2023-11-14 00:45:00,1936.069946,1.8002216102187076,-1,-1,-1,-1,1,1,45,1,2023,0,1
2023-11-14 01:00:00,1935.050049,1.8681840621895294,-1,-1,-1,-1,1,1,60,1,2023,0,1
2023-11-14 01:15:00,1934.63,1.8470875205642467,-1,-1,-1,-1,1,1,75,1,2023,1,1
2023-11-14 01:30:00,1934.39001,1.9288198511556889,-1,-1,-1,-1,1,1,90,1,2023,1,1
2023-11-14 01:45:00,1932.68005,1.9756318710015934,-1,-1,-1,-1,1,1,105,1,2023,1,0
2023-11-14 02:00:00,1935.90002,2.3135489548680734,-1,-1,-1,-1,1,1,120,1,2023,1,0
2023-11-14 02:15:00,1935.43994,2.2904104275523403,-1,-1,-1,-1,1,1,135,1,2023,1,0
2023-11-14 02:30:00,1935.62,2.1543583705453524,-1,-1,-1,-1,1,1,150,1,2023,1,0
2023-11-14 02:45:00,1938.54004,2.3111039211393125,-1,-1,-1,-1,1,1,165,1,2023,1,0
2023-11-14 03:00:00,1940.41003,2.3482860649874033,-1,-1,-1,1,1,-1,180,1,2023,1,0
2023-11-14 03:15:00,1942.89001,2.4285092563224056,-1,-1,-1,1,1,-1,195,1,2023,1,0
2023-11-14 03:30:00,1944.70996,2.527364022146091,-1,-1,-1,1,1,-1,210,1,2023,1,0
2023-11-14 03:45:00,1945.85999,2.4530461525265923,-1,-1,-1,1,1,-1,225,1,2023,1,0
2023-11-14 04:00:00,1945.23999,2.3566373321897225,-1,-1,-1,1,1,-1,240,1,2023,1,0
2023-11-14 04:15:00,1948.14001,2.603763554564403,-1,-1,-1,1,1,-1,255,1,2023,0,1
2023-11-14 04:30:00,1947.41003,2.4659364139558178,-1,-1,-1,1,1,-1,270,1,2023,0,1
2023-11-14 04:45:00,1945.82996,2.3838088920950367,-1,-1,-1,1,1,-1,285,1,2023,1,0
2023-11-14 05:00:00,1946.70996,2.33129970648237,-1,-1,-1,1,1,-1,300,1,2023,0,0
2023-11-14 05:15:00,1945.92004,2.241781078951368,-1,-1,-1,1,1,-1,315,1,2023,1,0
2023-11-14 05:30:00,1947.069946,2.213546268424539,-1,-1,-1,1,1,-1,330,1,2023,0,1
2023-11-14 05:45:00,1947.92004,2.10374143263458,-1,-1,-1,1,1,-1,345,1,2023,0,1
2023-11-14 06:00:00,1947.42004,1.929899374949958,-1,-1,-1,1,1,-1,360,1,2023,0,1
2023-11-14 06:15:00,1946.38,1.8392461249566303,-1,-1,-1,1,1,-1,375,1,2023,0,0
2023-11-14 06:30:00,1946.66003,1.7153506416290805,-1,-1,-1,1,1,-1,390,1,2023,0,1
2023-11-14 06:45:00,1946.29004,1.6039705560785207,-1,-1,-1,1,1,-1,405,1,2023,0,0
2023-11-14 07:00:00,1945.58997,1.538106481934708,-1,-1,-1,1,1,-1,420,1,2023,1,0
2023-11-14 07:15:00,1945.38,1.4196962843433854,-1,-1,-1,1,1,-1,435,1,2023,1,0
2023-11-14 07:30:00,1946.42004,1.4077314464309376,-1,-1,-1,1,1,-1,450,1,2023,1,0
2023-11-14 07:45:00,1946.79004,1.3653619202401486,-1,-1,-1,1,1,-1,465,1,2023,1,1
2023-11-14 08:00:00,1946.43005,1.2779915308748024,-1,-1,-1,1,1,-1,480,1,2023,1,0
2023-11-14 08:15:00,1946.32996,1.1502526600914735,-1,-1,-1,1,1,-1,495,1,2023,1,0
2023-11-14 08:30:00,1946.51001,1.0475536387459246,-1,-1,-1,1,1,-1,510,1,2023,1,1
2023-11-14 08:45:00,1946.26001,0.9772158202464588,-1,-1,-1,1,1,-1,525,1,2023,1,0
2023-11-14 10:00:00,1946.40002,0.926916510880277,-1,-1,-1,1,1,-1,600,1,2023,1,0
2023-11-14 10:15:00,1946.53003,0.8606529760962385,-1,-1,-1,1,1,-1,615,1,2023,1,1
2023-11-14 10:30:00,1946.20996,0.8699059126167621,-1,-1,-1,1,1,-1,630,1,2023,1,0
2023-11-14 10:45:00,1946.62,0.8325812576011775,-1,-1,-1,1,1,-1,645,1,2023,1,1
2023-11-14 11:00:00,1946.85999,0.8482317565876764,-1,-1,-1,1,1,-1,660,1,2023,0,1
2023-11-14 11:15:00,1946.81006,0.8218035223759915,-1,-1,-1,1,1,-1,675,1,2023,0,1
2023-11-14 11:30:00,1946.34998,0.8455630527258593,-1,-1,-1,1,1,-1,690,1,2023,1,0
2023-11-14 11:45:00,1946.88,0.868807979029079,-1,-1,-1,1,1,-1,705,1,2023,1,0
2023-11-14 12:00:00,1948.17004,0.9289602484918466,-1,-1,-1,1,1,-1,720,1,2023,0,1
2023-11-14 12:15:00,1946.53003,1.1010948820262505,-1,-1,-1,1,1,-1,735,1,2023,0,1
2023-11-14 12:30:00,1946.40002,1.1156262310894254,-1,-1,-1,1,1,-1,750,1,2023,0,1
2023-11-14 12:45:00,1945.76001,1.1362120669441595,-1,-1,-1,1,1,-1,765,1,2023,0,1
2023-11-14 13:00:00,1946.13,1.2073891246849346,-1,-1,-1,1,1,-1,780,1,2023,0,1
2023-11-14 13:15:00,1945.38,1.2743999080602613,-1,-1,-1,1,1,-1,795,1,2023,1,0
2023-11-14 13:30:00,1946.20996,1.267142586985543,-1,-1,-1,1,1,-1,810,1,2023,0,1
2023-11-14 13:45:00,1945.84998,1.2515262420541429,-1,-1,-1,1,1,-1,825,1,2023,0,1
2023-11-14 14:00:00,1945.13,1.2579959431135832,-1,-1,-1,1,1,-1,840,1,2023,0,1
2023-11-14 14:15:00,1945.76001,1.2395964840317575,-1,-1,-1,1,1,-1,855,1,2023,0,1
2023-11-14 14:30:00,1945.45996,1.174316419494191,-1,-1,-1,1,1,-1,870,1,2023,0,1
2023-11-14 14:45:00,1944.83997,1.1284168968949628,-1,-1,-1,1,1,-1,885,1,2023,1,1
2023-11-14 15:00:00,1944.55005,1.1606279773089532,-1,-1,-1,1,1,-1,900,1,2023,1,0
2023-11-14 15:15:00,1945.17004,1.175213580334417,-1,-1,-1,1,1,-1,915,1,2023,0,1
2023-11-14 15:30:00,1944.83997,1.1185184362898282,-1,-1,-1,1,1,-1,930,1,2023,1,1
2023-11-14 15:45:00,1944.81006,1.0467106447845216,-1,-1,-1,1,1,-1,945,1,2023,1,1
2023-11-14 16:00:00,1944.44995,1.0458217588132324,-1,-1,-1,1,1,-1,960,1,2023,1,0
2023-11-14 16:15:00,1944.63,1.030385524304793,-1,-1,-1,1,1,-1,975,1,2023,1,0
2023-11-14 16:30:00,1944.71997,0.9930007877308207,-1,-1,-1,1,1,-1,990,1,2023,1,0
2023-11-14 16:45:00,1944.54004,0.9832740160333708,-1,-1,-1,1,1,-1,1005,1,2023,1,0
2023-11-14 17:00:00,1945.21997,0.9815161472289251,-1,-1,-1,1,1,-1,1020,1,2023,1,1
2023-11-14 17:15:00,1944.97998,1.003984527598389,-1,-1,-1,1,1,-1,1035,1,2023,1,0
2023-11-14 17:30:00,1944.67004,0.9487812572519397,-1,-1,-1,1,1,-1,1050,1,2023,1,0
2023-11-14 17:45:00,1944.73999,0.9196077562850236,-1,-1,-1,1,1,-1,1065,1,2023,1,0
2023-11-14 18:00:00,1945.76001,1.0623253887803583,-1,-1,-1,1,1,-1,1080,1,2023,1,1
2023-11-14 18:15:00,1945.81995,1.0446740036096422,-1,-1,-1,1,1,-1,1095,1,2023,0,1
2023-11-14 18:30:00,1945.63,1.0253868031283622,-1,-1,-1,1,1,-1,1110,1,2023,0,1
2023-11-14 18:45:00,1945.64001,0.9979952293779223,-1,-1,-1,1,1,-1,1125,1,2023,0,1
2023-11-14 19:00:00,1944.44995,1.0702518654608881,-1,-1,-1,1,1,-1,1140,1,2023,1,0
2023-11-14 19:15:00,1944.82996,1.0568822833994165,-1,-1,-1,1,1,-1,1155,1,2023,1,0
2023-11-14 19:30:00,1944.55005,1.119952112279492,-1,-1,-1,1,1,-1,1170,1,2023,1,0
2023-11-14 19:45:00,1945.43994,1.1999552973088745,-1,-1,-1,1,1,-1,1185,1,2023,1,0
2023-11-14 20:00:00,1945.83997,1.1519719243343505,-1,-1,-1,1,1,-1,1200,1,2023,1,0
2023-11-14 20:15:00,1947.099976,1.2743836677564389,-1,-1,-1,1,1,-1,1215,1,2023,1,1
2023-11-14 20:30:00,1947.23999,1.3631409120555817,-1,-1,-1,1,1,-1,1230,1,2023,0,1
2023-11-14 20:45:00,1947.23999,1.3240487904481792,-1,-1,-1,1,1,-1,1245,1,2023,0,1
2023-11-14 21:00:00,1947.83997,1.2821769517217811,-1,-1,-1,1,1,-1,1260,1,2023,0,1
2023-11-14 21:15:00,1947.43005,1.2112200248255438,-1,-1,-1,1,1,-1,1275,1,2023,0,1
2023-11-14 21:30:00,1947.31995,1.2203786881821344,-1,-1,-1,1,1,-1,1290,1,2023,0,1
2023-11-14 21:45:00,1946.92004,1.2163201964245136,-1,-1,-1,1,1,-1,1305,1,2023,0,1
2023-11-14 22:00:00,1946.42004,1.1834735035678952,-1,-1,-1,1,1,-1,1320,1,2023,0,1
2023-11-14 22:15:00,1945.82996,1.1590103697588425,-1,-1,-1,1,1,-1,1335,1,2023,0,1
2023-11-14 22:30:00,1945.73999,1.1618009871243287,-1,-1,-1,1,1,-1,1350,1,2023,1,1
2023-11-14 22:45:00,1945.97998,1.1375581888410942,-1,-1,-1,1,1,-1,1365,1,2023,0,1
2023-11-14 23:00:00,1945.84998,1.1378850969955947,-1,-1,-1,1,1,-1,1380,1,2023,0,1
2023-11-14 23:15:00,1945.88,1.1861670840628489,-1,-1,-1,1,1,-1,1395,1,2023,0,1
2023-11-14 23:30:00,1945.54004,1.1840021395211386,-1,-1,-1,1,1,-1,1410,1,2023,1,1
2023-11-14 23:45:00,1945.17004,1.1208125209183284,-1,-1,-1,1,1,-1,1425,1,2023,1,0
2023-11-15 00:00:00,1945.96997,1.2313641847959076,1,1,1,1,1,1,0,2,2023,1,1
2023-11-15 00:15:00,1945.81006,1.4378529601564396,1,1,1,1,1,1,15,2,2023,1,0
2023-11-15 00:30:00,1955.29004,3.0061325654689073,1,1,1,1,1,1,30,2,2023,1,0
2023-11-15 00:45:00,1954.46997,3.158634890073038,1,1,1,1,1,1,45,2,2023,1,0
2023-11-15 01:00:00,1959.13,3.48548223806329,1,1,1,1,1,1,60,2,2023,1,0
2023-11-15 01:15:00,1959.93005,3.4847486063214967,1,1,1,1,1,1,75,2,2023,1,0
2023-11-15 01:30:00,1968.88,4.606784792145303,1,1,1,1,1,1,90,2,2023,0,1
2023-11-15 01:45:00,1967.76001,4.6072108198592865,1,1,1,1,1,1,105,2,2023,0,1
2023-11-15 02:00:00,1968.59998,4.4009080438780614,1,1,1,1,1,1,120,2,2023,0,1
2023-11-15 02:15:00,1968.38,4.326130971360979,1,1,1,1,1,1,135,2,2023,0,1
2023-11-15 02:30:00,1966.62,4.105320175179508,1,1,1,1,1,1,150,2,2023,0,1
2023-11-15 02:45:00,1964.45996,4.152606818488891,1,1,1,1,1,1,165,2,2023,0,0
2023-11-15 03:00:00,1965.76001,3.9495937760237023,1,1,1,1,1,1,180,2,2023,0,1
2023-11-15 03:15:00,1964.48999,3.697639939220525,1,1,1,1,1,1,195,2,2023,0,0
2023-11-15 03:30:00,1965.54004,3.5126132806577712,1,1,1,1,1,1,210,2,2023,0,1
2023-11-15 03:45:00,1964.15002,3.413600843236726,1,1,1,1,1,1,225,2,2023,0,0
2023-11-15 04:00:00,1962.51001,3.3744528641384997,1,1,1,1,1,1,240,2,2023,0,0
2023-11-15 04:15:00,1963.34998,3.195180482253363,1,1,1,1,1,1,255,2,2023,0,0
2023-11-15 04:30:00,1963.47998,2.9998205512862417,1,1,1,1,1,1,270,2,2023,0,0
2023-11-15 04:45:00,1962.26001,2.8078364777814224,1,1,1,1,1,1,285,2,2023,1,0
2023-11-15 05:00:00,1963.079956,2.792132947410553,1,1,1,1,1,1,300,2,2023,0,0
2023-11-15 05:15:00,1962.34998,2.566512554422474,1,1,1,1,1,1,315,2,2023,1,0
2023-11-15 05:30:00,1962.79004,2.446982880499474,1,1,1,1,1,1,330,2,2023,0,0
2023-11-15 05:45:00,1962.77002,2.2380531630995555,1,1,1,1,1,1,345,2,2023,1,0
2023-11-15 06:00:00,1962.76001,2.1263154080196203,1,1,1,1,1,1,360,2,2023,1,0
2023-11-15 06:15:00,1962.64001,1.956136020283669,1,1,1,1,1,1,375,2,2023,1,0
2023-11-15 06:30:00,1963.13,1.8273165509125178,1,1,1,1,1,1,390,2,2023,1,1
2023-11-15 06:45:00,1963.76001,1.753010344124173,1,1,1,1,1,1,405,2,2023,0,1
2023-11-15 07:00:00,1963.64001,1.6126182982409325,1,1,1,1,1,1,420,2,2023,0,1
2023-11-15 07:15:00,1964.23999,1.489610525142159,1,1,1,1,1,1,435,2,2023,0,1
2023-11-15 07:30:00,1964.23999,1.3736624551232202,1,1,1,1,1,1,450,2,2023,0,1
2023-11-15 07:45:00,1963.93994,1.3558394611067954,1,1,1,1,1,1,465,2,2023,0,1
2023-11-15 08:00:00,1963.10999,1.3457313996258913,1,1,1,1,1,1,480,2,2023,0,1
2023-11-15 08:15:00,1962.81006,1.2169672130091205,1,1,1,1,1,1,495,2,2023,1,1
2023-11-15 08:30:00,1962.90002,1.1027035846078945,1,1,1,1,1,1,510,2,2023,0,1
2023-11-15 08:45:00,1963.18005,1.0236777733268374,1,1,1,1,1,1,525,2,2023,0,1
2023-11-15 10:00:00,1962.98999,0.9618460702166054,1,1,1,1,1,1,600,2,2023,0,1
2023-11-15 10:15:00,1963.18005,0.8722719275210398,1,1,1,1,1,1,615,2,2023,0,1
2023-11-15 10:30:00,1962.62,0.8546503371848957,1,1,1,1,1,1,630,2,2023,0,1
2023-11-15 10:45:00,1962.54004,0.8593489588935661,1,1,1,1,1,1,645,2,2023,0,1
2023-11-15 11:00:00,1962.030029,0.8714450977077398,1,1,1,1,1,1,660,2,2023,1,0
2023-11-15 11:15:00,1962.089966,0.8339150846800404,1,1,1,1,1,1,675,2,2023,1,0
2023-11-15 11:30:00,1962.050049,0.8253957400560259,1,1,1,1,1,1,690,2,2023,1,0
2023-11-15 11:45:00,1963.68005,0.971333641381892,1,1,1,1,1,1,705,2,2023,0,1
2023-11-15 12:00:00,1963.29004,1.005819689197634,1,1,1,1,1,1,720,2,2023,0,1
2023-11-15 12:15:00,1962.85999,1.1130503973046224,1,1,1,1,1,1,735,2,2023,1,0
2023-11-15 12:30:00,1963.040039,1.1566522109973252,1,1,1,1,1,1,750,2,2023,1,0
2023-11-15 12:45:00,1962.76001,1.143757249531028,1,1,1,1,1,1,765,2,2023,1,0
2023-11-15 13:00:00,1963.18005,1.1645949495935684,1,1,1,1,1,1,780,2,2023,1,0
2023-11-15 13:15:00,1963.69995,1.1559784229811054,1,1,1,1,1,1,795,2,2023,1,0
2023-11-15 13:30:00,1964.17004,1.1751879665836018,1,1,1,1,1,1,810,2,2023,1,0
2023-11-15 13:45:00,1964.51001,1.143837571039139,1,1,1,1,1,1,825,2,2023,1,0
2023-11-15 14:00:00,1965.54004,1.1939952282339115,1,1,1,1,1,1,840,2,2023,1,0
2023-11-15 14:15:00,1965.76001,1.1308078644693937,1,1,1,1,1,1,855,2,2023,1,0
2023-11-15 14:30:00,1966.099976,1.089360149206786,1,1,1,1,1,1,870,2,2023,1,0
2023-11-15 14:45:00,1966.88,1.0827677293125557,1,1,1,1,1,1,885,2,2023,1,0
2023-11-15 15:00:00,1967.48999,1.0823933654042188,1,1,1,1,1,1,900,2,2023,0,1
2023-11-15 15:15:00,1966.88,1.0380742500169897,1,1,1,1,1,1,915,2,2023,1,0
2023-11-15 15:30:00,1967.48999,1.0143296833480477,1,1,1,1,1,1,930,2,2023,0,1
2023-11-15 15:45:00,1967.57996,0.988428392234973,1,1,1,1,1,1,945,2,2023,0,1
2023-11-15 16:00:00,1967.15002,1.0246392732703054,1,1,1,1,1,1,960,2,2023,0,1
2023-11-15 16:15:00,1966.15002,1.054687370167598,1,1,1,1,1,1,975,2,2023,1,0
2023-11-15 16:30:00,1966.98999,1.0687343874785824,1,1,1,1,1,1,990,2,2023,1,0
2023-11-15 16:45:00,1967.030029,1.0769044691480856,1,1,1,1,1,1,1005,2,2023,1,0
2023-11-15 17:00:00,1967.66003,1.0653158732616788,1,1,1,1,1,1,1020,2,2023,1,0
2023-11-15 17:15:00,1969.68005,1.2032697568267863,1,1,1,1,1,1,1035,2,2023,1,1
2023-11-15 17:30:00,1969.18005,1.2908324559165383,1,1,1,1,1,1,1050,2,2023,1,1
2023-11-15 17:45:00,1969.69995,1.3227254617943196,1,1,1,1,1,1,1065,2,2023,1,1
2023-11-15 18:00:00,1968.48999,1.5383554002217377,1,1,1,1,1,1,1080,2,2023,1,1
2023-11-15 18:15:00,1969.29004,1.6145880135254893,1,1,1,1,1,1,1095,2,2023,1,0
2023-11-15 18:30:00,1970.34998,1.641969078388767,1,1,1,1,1,1,1110,2,2023,1,0
2023-11-15 18:45:00,1970.39001,1.5737078679369425,1,1,1,1,1,1,1125,2,2023,1,0
2023-11-15 19:00:00,1970.57996,1.5292116188786895,1,1,1,1,1,1,1140,2,2023,1,0
2023-11-15 19:15:00,1972.089966,1.6133048696948598,1,1,1,1,1,1,1155,2,2023,0,1
2023-11-15 19:30:00,1971.21997,1.6448615537355398,1,1,1,1,1,1,1170,2,2023,1,0
2023-11-15 19:45:00,1971.59998,1.6055440132374625,1,1,1,1,1,1,1185,2,2023,1,1
2023-11-15 20:00:00,1971.45996,1.5248048114724675,1,1,1,1,1,1,1200,2,2023,1,1
2023-11-15 20:15:00,1970.53003,1.5694953699427971,1,1,1,1,1,1,1215,2,2023,1,0
2023-11-15 20:30:00,1970.87,1.6242266539504335,1,1,1,1,1,1,1230,2,2023,1,0
2023-11-15 20:45:00,1971.55005,1.5676564334237018,1,1,1,1,1,1,1245,2,2023,1,0
2023-11-15 21:00:00,1972.38,1.5546475756338785,1,1,1,1,1,1,1260,2,2023,1,0
2023-11-15 21:15:00,1973.26001,1.6366998988826909,1,1,1,1,1,1,1275,2,2023,0,1
2023-11-15 21:30:00,1973.43005,1.5771479123649859,1,1,1,1,1,1,1290,2,2023,0,1
2023-11-15 21:45:00,1973.15002,1.5108708573829848,1,1,1,1,1,1,1305,2,2023,0,1
2023-11-15 22:00:00,1972.18005,1.5334134097319185,1,1,1,1,1,1,1320,2,2023,1,1
2023-11-15 22:15:00,1972.91003,1.512958288434344,1,1,1,1,1,1,1335,2,2023,0,1
2023-11-15 22:30:00,1972.83997,1.469890516643092,1,1,1,1,1,1,1350,2,2023,0,1
2023-11-15 22:45:00,1973.060059,1.380577114424024,1,1,1,1,1,1,1365,2,2023,0,1
2023-11-15 23:00:00,1972.41003,1.3911614991674754,1,1,1,1,1,1,1380,2,2023,0,1
2023-11-15 23:15:00,1971.63,1.5750092992784694,1,1,1,1,1,1,1395,2,2023,1,1
2023-11-15 23:30:00,1971.28003,1.60634805937468,1,1,1,1,1,1,1410,2,2023,1,1
2023-11-15 23:45:00,1971.56006,1.524166984791394,1,1,1,1,1,1,1425,2,2023,1,1
2023-11-16 00:00:00,1971.96997,1.5369447201525572,1,1,1,-1,1,-1,0,3,2023,1,1
2023-11-16 00:15:00,1971.56006,1.565352090798883,1,1,1,-1,1,-1,15,3,2023,1,1
2023-11-16 00:30:00,1964.22998,2.908639812025709,1,1,1,-1,1,-1,30,3,2023,1,1
2023-11-16 00:45:00,1965.60999,2.9808158370889366,1,1,1,-1,1,-1,45,3,2023,0,1
2023-11-16 01:00:00,1964.31995,3.06472092547706,1,1,1,-1,1,-1,60,3,2023,0,1
2023-11-16 01:15:00,1963.29004,3.0280954687468014,1,1,1,-1,1,-1,75,3,2023,0,1
2023-11-16 01:30:00,1962.33997,3.1323414062472104,1,1,1,-1,1,-1,90,3,2023,0,1
2023-11-16 01:45:00,1957.56006,3.630695885414234,1,1,1,-1,1,-1,105,3,2023,1,0
2023-11-16 02:00:00,1958.38,3.429268434025689,1,1,1,-1,1,-1,120,3,2023,1,0
2023-11-16 02:15:00,1960.37,3.393369976155598,1,1,1,-1,1,-1,135,3,2023,1,0
2023-11-16 02:30:00,1961.23999,3.282261979334854,1,1,1,-1,1,-1,150,3,2023,1,0
2023-11-16 02:45:00,1963.18994,3.281964382090193,1,1,1,-1,1,-1,165,3,2023,0,1
2023-11-16 03:00:00,1962.64001,3.0697109978114865,1,1,1,-1,1,-1,180,3,2023,0,1
2023-11-16 03:15:00,1962.91003,2.9030908647699567,1,1,1,-1,1,-1,195,3,2023,0,1
2023-11-16 03:30:00,1959.54004,3.073352082800621,1,1,1,-1,1,-1,210,3,2023,1,0
2023-11-16 03:45:00,1962.38,3.1222304717605356,1,1,1,-1,1,-1,225,3,2023,0,1
2023-11-16 04:00:00,1961.099976,2.9246010755258074,1,1,1,-1,1,-1,240,3,2023,0,0
2023-11-16 04:15:00,1962.52002,2.807994265455707,1,1,1,-1,1,-1,255,3,2023,0,1
2023-11-16 04:30:00,1962.20996,2.582927030061632,1,1,1,-1,1,-1,270,3,2023,0,1
2023-11-16 04:45:00,1961.46997,2.446528759386761,1,1,1,-1,1,-1,285,3,2023,0,1
2023-11-16 05:00:00,1960.92004,2.353658258135193,1,1,1,-1,1,-1,300,3,2023,0,1
2023-11-16 05:15:00,1960.91003,2.1998304903838264,1,1,1,-1,1,-1,315,3,2023,0,1
2023-11-16 05:30:00,1960.29004,2.1705170916659617,1,1,1,-1,1,-1,330,3,2023,1,0
2023-11-16 05:45:00,1960.51001,2.03311747944384,1,1,1,-1,1,-1,345,3,2023,1,0
2023-11-16 06:00:00,1961.38,1.947355148851345,1,1,1,-1,1,-1,360,3,2023,0,1
2023-11-16 06:15:00,1961.42004,1.801038462337827,1,1,1,-1,1,-1,375,3,2023,0,1
2023-11-16 06:30:00,1961.94995,1.7062452006927882,1,1,1,-1,1,-1,390,3,2023,0,1
2023-11-16 06:45:00,1961.80005,1.584068507267105,1,1,1,-1,1,-1,405,3,2023,0,1
2023-11-16 07:00:00,1961.88,1.4541900396314844,1,1,1,-1,1,-1,420,3,2023,0,1
2023-11-16 07:15:00,1961.80005,1.3483020343472873,1,1,1,-1,1,-1,435,3,2023,0,1
2023-11-16 07:30:00,1960.23999,1.4191950964343303,1,1,1,-1,1,-1,450,3,2023,1,1
2023-11-16 07:45:00,1959.5,1.3859749502430811,1,1,1,-1,1,-1,465,3,2023,1,0
2023-11-16 08:00:00,1959.81006,1.357183623544,1,1,1,-1,1,-1,480,3,2023,1,0
2023-11-16 08:15:00,1959.76001,1.2442271404047953,1,1,1,-1,1,-1,495,3,2023,1,0
2023-11-16 08:30:00,1959.41003,1.1663355216841536,1,1,1,-1,1,-1,510,3,2023,1,0
2023-11-16 08:45:00,1959.33997,1.078809452126272,1,1,1,-1,1,-1,525,3,2023,1,0
2023-11-16 10:00:00,1960.91003,1.1616440585094339,1,1,1,-1,1,-1,600,3,2023,0,1
2023-11-16 10:15:00,1960.68994,1.092092850708186,1,1,1,-1,1,-1,615,3,2023,0,1
2023-11-16 10:30:00,1960.44995,1.0704875372804337,1,1,1,-1,1,-1,630,3,2023,1,1
2023-11-16 10:45:00,1960.45996,1.0557665323096872,1,1,1,-1,1,-1,645,3,2023,1,1
2023-11-16 11:00:00,1960.43994,1.023004861335067,1,1,1,-1,1,-1,660,3,2023,1,1
2023-11-16 11:15:00,1960.76001,1.0706047464903743,1,1,1,-1,1,-1,675,3,2023,0,1
