ts,open,high,low,close
2023-01-25 09:00:00+00:00,15097.05,15099.05,15001.05,15006.05
2023-01-25 10:00:00+00:00,15005.05,15045.05,14970.05,15035.05
2023-01-25 11:00:00+00:00,15035.05,15072.05,15029.05,15047.05
2023-01-25 12:00:00+00:00,15046.05,15052.05,15029.05,15032.05
2023-01-25 13:00:00+00:00,15032.05,15038.05,15013.05,15028.05
2023-01-25 14:00:00+00:00,15028.05,15065.05,15024.05,15042.05
2023-01-25 15:00:00+00:00,15042.05,15071.05,15016.05,15051.05
2023-01-25 16:00:00+00:00,15051.05,15115.05,15048.05,15106.05
2023-01-25 17:00:00+00:00,15106.05,15109.05,15091.05,15105.05
2023-01-25 18:00:00+00:00,15105.05,15142.05,15102.05,15128.05
2023-01-25 19:00:00+00:00,15128.05,15149.05,15120.05,15144.05
2023-01-25 20:00:00+00:00,15144.05,15151.05,15136.05,15150.15
2023-01-25 21:00:00+00:00,15149.15,15166.25,15127.72,15136.25
2023-01-26 00:00:00+00:00,15160.2,15186.65,15151.7,15171.25
2023-01-26 01:00:00+00:00,15171.25,15171.25,15153.15,15163.15
2023-01-26 02:00:00+00:00,15163.15,15174.15,15161.65,15164.15
2023-01-26 03:00:00+00:00,15164.15,15169.65,15162.15,15167.15
2023-01-26 04:00:00+00:00,15167.15,15172.65,15167.15,15172.65
2023-01-26 05:00:00+00:00,15172.65,15195.15,15170.15,15195.15
2023-01-26 06:00:00+00:00,15195.15,15227.15,15184.65,15188.15
2023-01-26 07:00:00+00:00,15188.15,15188.15,15157.65,15165.45
2023-01-26 08:00:00+00:00,15164.45,15175.45,15107.45,15115.45
2023-01-26 09:00:00+00:00,15115.45,15132.45,15093.45,15101.45
2023-01-26 10:00:00+00:00,15101.45,15143.45,15098.45,15135.45
2023-01-26 11:00:00+00:00,15136.45,15136.45,15071.45,15080.45
2023-01-26 12:00:00+00:00,15079.45,15112.45,15074.45,15106.45
2023-01-26 13:00:00+00:00,15105.45,15129.45,15079.15,15110.45
2023-01-26 14:00:00+00:00,15109.45,15138.45,15072.45,15092.45
2023-01-26 15:00:00+00:00,15098.45,15155.45,15085.45,15119.45
2023-01-26 16:00:00+00:00,15118.45,15145.45,15111.45,15128.45
2023-01-26 17:00:00+00:00,15128.45,15152.45,15127.45,15136.45
2023-01-26 18:00:00+00:00,15136.45,15155.45,15126.45,15144.45
2023-01-26 19:00:00+00:00,15143.45,15159.45,15138.45,15155.95
2023-01-26 20:00:00+00:00,15155.95,15186.95,15152.65,15184.05
2023-01-26 21:00:00+00:00,15184.05,15187.05,15152.2,15156.2
2023-02-09 00:00:00+00:00,15447.35,15462.95,15447.35,15458.45
2023-02-09 01:00:00+00:00,15458.45,15495.45,15457.55,15489.05
2023-02-09 02:00:00+00:00,15489.45,15501.45,15489.45,15499.45
2023-02-09 03:00:00+00:00,15499.45,15499.45,15486.45,15490.45
2023-02-09 04:00:00+00:00,15490.45,15497.45,15489.05,15495.45
2023-02-09 05:00:00+00:00,15495.05,15519.55,15477.55,15507.55
2023-02-09 06:00:00+00:00,15507.55,15522.55,15486.55,15510.55
2023-02-09 07:00:00+00:00,15509.55,15543.25,15505.45,15521.25
2023-02-09 08:00:00+00:00,15520.25,15620.75,15515.25,15580.25
2023-02-09 09:00:00+00:00,15580.25,15631.25,15570.75,15629.25
2023-02-09 10:00:00+00:00,15629.25,15661.25,15615.25,15657.25
2023-02-09 11:00:00+00:00,15657.25,15657.25,15604.25,15618.25
2023-02-09 12:00:00+00:00,15618.25,15628.75,15599.75,15603.75
2023-02-09 13:00:00+00:00,15604.75,15613.25,15581.25,15591.25
2023-02-09 14:00:00+00:00,15591.25,15592.25,15545.75,15549.75
2023-02-09 15:00:00+00:00,15551.75,15559.75,15524.75,15550.75
2023-02-09 16:00:00+00:00,15550.75,15553.75,15507.75,15515.75
2023-02-09 17:00:00+00:00,15515.75,15537.75,15473.25,15504.75
2023-02-09 18:00:00+00:00,15504.75,15512.75,15472.75,15483.75
2023-02-09 19:00:00+00:00,15483.75,15489.75,15448.25,15454.25
