date,direction,h4b,h1b,hdb,h4_slope,orb_range_atr,frb_short_day,breaks_pdl,breaks_pdh,ret4bar,dow,month,adr_at_nyorb,entry,sl,tp1,sl_dist,reward,bars_held,win,rng_bin
2021-06-17,short,-1,-1,-1,-1,0.9551103813520627,0,1,0,-0.8042973272944083,3,6,10.025818105374201,1819.80005,1822.82996,1819.29016,3.0299099999999726,0.5098900000000413,1,1,0.7-1.0
2021-06-18,short,-1,-1,-1,-1,1.8921167416189102,0,0,0,-1.213937123078723,4,6,5.121616655953258,1783.050049,1787.69995,1780.5600500000003,4.649901,2.4899989999996706,10,0,>1.0
2021-06-21,short,-1,1,-1,-1,0.8671776271427557,0,0,0,-0.8018469236287284,0,6,3.7187414915513304,1773.21997,1775.87,1772.4500600000001,2.650029999999788,0.7699099999999817,1,1,0.7-1.0
2021-06-22,short,-1,1,-1,-1,0.6631988430996028,0,0,0,-1.1646643601838589,1,6,4.727437894268807,1787.80005,1789.72998,1787.59008,1.929930000000013,0.20997000000011212,2,1,0.5-0.7
2021-06-23,short,-1,1,-1,-1,0.7721453914120063,0,0,0,-0.655952270912081,2,6,2.6571068526739783,1780.22998,1782.72998,1779.9699719999999,2.5,0.2600080000001981,1,1,0.7-1.0
2021-06-24,short,-1,-1,-1,-1,0.7655963282017104,0,1,0,-1.2961644908183856,3,6,8.142225788160149,1774.25,1776.46997,1773.9499499999997,2.219970000000103,0.30005000000028303,1,1,0.7-1.0
2021-06-28,short,-1,1,-1,1,0.4954282204222275,0,0,0,-2.287139538562706,0,6,5.535552181248888,1778.27002,1780.64001,1777.999882,2.3699900000001435,0.27013799999986077,1,1,0.3-0.5
2021-06-29,short,-1,-1,-1,-1,0.7865679317503451,0,0,0,-0.6508978544427197,1,6,2.1953014583291917,1773.63,1776.02002,1772.6198720000002,2.390019999999822,1.010127999999895,2,1,0.7-1.0
2021-07-01,long,1,1,-1,1,1.0348522808467273,0,0,1,1.5621058466597528,3,7,5.530861951922639,1777.01001,1774.60999,1778.25011,2.4000200000000405,1.240099999999984,1,1,>1.0
2021-07-05,long,1,1,-1,1,1.8410289925519574,0,0,0,0.5880480290322134,0,7,3.5349807028349183,1787.73999,1784.84998,1789.67004,2.890010000000075,1.9300499999999374,6,0,>1.0
2021-07-06,long,1,1,-1,1,1.5731407359160385,0,0,1,2.1678069646393747,1,7,3.292402274403285,1800.83997,1796.95996,1802.38012,3.880010000000084,1.5401500000000397,1,1,>1.0
2021-07-07,long,1,1,-1,1,1.1489732055494646,0,0,0,2.0637275365323764,2,7,8.661558105820035,1802.10999,1799.28003,1803.89991,2.8299600000000282,1.7899200000001656,4,1,>1.0
2021-07-08,long,1,-1,1,1,1.0673184542240173,0,0,0,1.1967333152487865,3,7,3.1257146368059834,1798.80005,1796.40002,1800.20008,2.400030000000015,1.4000300000000152,7,1,>1.0
2021-07-09,long,1,-1,1,1,0.7958745785169193,0,0,0,1.3666791801910214,4,7,5.78321130384508,1805.62,1802.93005,1807.39001,2.6899499999999534,1.770010000000184,1,0,0.7-1.0
2021-07-12,long,1,-1,1,-1,0.7245232608124718,0,0,0,2.3792636150749615,0,7,3.5866648502999245,1804.33997,1801.560059,1804.8798810000003,2.7799110000000837,0.539911000000302,1,1,0.7-1.0
2021-07-13,long,1,1,1,1,0.9651451978589313,0,0,1,1.2078300574652456,1,7,3.7930752146532107,1810.96997,1808.21997,1812.06005,2.75,1.0900799999999435,1,1,0.7-1.0
2021-07-14,long,1,1,-1,1,0.9723001233398574,0,0,0,0.48229162746604876,2,7,2.958036963994501,1814.060059,1812.23999,1815.1999500000002,1.8200689999998758,1.1398910000002616,2,0,0.7-1.0
2021-07-15,long,1,1,1,1,0.9619053229784031,0,0,0,1.155682307642483,3,7,3.5282493329492195,1827.41003,1825.14001,1828.420048,2.2700199999999313,1.0100179999999455,1,1,0.7-1.0
2021-07-20,short,-1,1,1,1,0.7539847956463133,0,0,0,-0.48934500316125185,1,7,5.070521121527127,1816.18994,1818.04004,1815.6599199999998,1.8501000000001113,0.5300200000001496,1,1,0.7-1.0
2021-07-23,short,-1,-1,-1,-1,0.9746788335487743,0,0,0,-0.8096645562024583,4,7,2.8309851915834643,1802.37,1804.25,1801.1499,1.8800000000001091,1.2201000000000022,2,0,0.7-1.0
2021-07-26,long,1,1,-1,1,0.9960142030401765,0,0,0,0.8957235897594636,0,7,4.313070971337232,1807.64001,1805.39001,1808.8699900000001,2.25,1.2299800000000687,1,0,0.7-1.0
2021-07-27,short,-1,-1,-1,-1,0.7102158100072979,0,1,0,-1.2072887571791313,1,7,3.3091052814485518,1798.33997,1800.14001,1798.03993,1.800040000000081,0.3000400000000809,1,1,0.7-1.0
2021-07-28,short,-1,1,-1,1,1.3498745808598327,0,0,0,-0.3786860734308425,2,7,5.833036757470232,1804.59998,1806.91003,1803.1300099999999,2.3100500000000466,1.469970000000103,5,0,>1.0
2021-07-29,long,1,1,-1,1,0.6610913624536056,0,0,1,0.47465381785600747,3,7,10.368387039067297,1815.68005,1814.08997,1816.1500299999998,1.5900799999999435,0.4699799999998504,1,1,0.5-0.7
2021-07-30,long,1,1,-1,1,1.0968575307626955,0,0,1,1.4895349507106248,4,7,2.7394484903215366,1829.88,1826.80005,1830.54003,3.0799500000000535,0.6600299999997787,1,1,>1.0
2021-08-02,short,-1,-1,1,-1,0.9328051728288884,0,1,0,-0.9105808958084969,0,8,3.1491870949281906,1810.38,1812.75,1809.72998,2.369999999999891,0.6500200000000405,3,1,0.7-1.0
2021-08-04,short,-1,1,1,-1,0.6969637907819312,0,0,0,-1.752488091814466,2,8,2.3618924779365646,1811.93005,1813.91003,1811.3499700000002,1.9799800000000687,0.5800799999997253,2,1,0.5-0.7
2021-08-05,short,-1,-1,1,-1,1.380913259480169,0,0,0,-1.9545427473739807,3,8,6.044433291039288,1809.19995,1812.06006,1808.95996,2.860110000000077,0.23999000000003434,1,1,>1.0
2021-08-06,short,-1,-1,1,-1,1.784958250251334,0,0,0,-0.7393114452177956,4,8,1.8964108920351057,1799.14001,1801.81995,1797.9400500000002,2.6799399999999878,1.199959999999919,3,0,>1.0
2021-08-10,short,-1,-1,-1,-1,0.5879886640260009,0,0,0,-0.14045809267673978,1,8,4.925643392978639,1736.84998,1738.19995,1736.360108,1.3499699999999848,0.4898719999998775,1,1,0.5-0.7
2021-08-11,short,-1,1,-1,-1,0.9306920678135452,0,0,0,-0.7594596184088868,2,8,4.132745422020941,1733.14001,1735.18005,1732.18005,2.0400399999998626,0.9599600000001374,1,1,0.7-1.0
2021-08-12,long,1,1,-1,1,1.6391743811627566,0,0,1,1.2389801300200616,3,8,4.587232789589162,1752.73999,1750.16003,1754.0999700000002,2.5799600000000282,1.3599800000001778,6,1,>1.0
2021-08-13,long,1,1,-1,1,0.7558952382748728,0,0,0,0.11085455634372897,4,8,4.8564201502375,1755.62,1754.08997,1756.08997,1.530029999999897,0.469970000000103,3,1,0.7-1.0
2021-08-16,long,1,1,-1,1,0.8814101559658417,0,0,1,0.2963335530913668,0,8,2.2464189138501527,1777.20996,1775.18994,1778.01002,2.0200199999999313,0.8000600000000304,2,0,0.7-1.0
2021-08-17,long,1,1,-1,1,0.9973401412323226,0,0,1,0.7228968327075057,1,8,2.4120850266104656,1787.41003,1785.35999,1788.03991,2.050040000000081,0.6298799999999574,1,1,0.7-1.0
2021-08-18,long,1,1,1,1,0.8419846880093776,0,0,0,1.0460957449648949,2,8,5.222277646422214,1790.71997,1788.98999,1791.46997,1.7299800000000687,0.75,1,1,0.7-1.0
2021-08-19,long,1,-1,1,-1,0.9435921916008231,0,0,0,0.9056823550094156,3,8,5.0757073026741875,1780.31006,1777.560059,1782.040039,2.750001000000111,1.7299789999999575,1,1,0.7-1.0
2021-08-20,long,1,1,1,1,1.0849208574004956,0,0,0,1.4584616642577601,4,8,3.896355669657348,1787.32996,1784.64001,1788.16003,2.6899499999999534,0.8300699999999779,2,1,>1.0
2021-08-23,long,1,1,-1,1,0.7366258979679645,0,0,0,1.6546062165850777,0,8,4.089671711210149,1788.26001,1786.43005,1789.44983,1.8299600000000282,1.1898200000000543,7,1,0.7-1.0
2021-08-24,long,1,1,-1,1,0.7597705531514005,0,0,0,0.8546983492144263,1,8,3.3631780912863496,1802.02002,1800.32996,1802.27014,1.690059999999903,0.2501200000001518,1,1,0.7-1.0
2021-08-25,long,1,-1,1,-1,0.44478367940032293,0,0,0,0.6365140053712094,2,8,4.371106133373402,1795.26001,1793.93005,1795.58997,1.3299600000000282,0.32996000000002823,1,1,0.3-0.5
2021-08-26,short,-1,-1,1,-1,1.1788271317655592,0,0,0,-0.5418328104327049,3,8,2.909412590997606,1786.52002,1788.79004,1785.8100579999998,2.2700200000001587,0.7099620000001323,2,1,>1.0
2021-08-27,long,1,1,1,1,1.096025475727648,0,0,1,0.5659942865059044,4,8,3.857625691704587,1799.15002,1797.22998,1800.1699199999998,1.9200399999999718,1.0198999999997795,2,1,>1.0
2021-08-30,long,1,1,1,1,1.3984974448540195,0,0,1,1.0427584264347212,0,8,5.001211474028228,1816.31995,1813.98999,1817.9499500000002,2.3299600000000282,1.6300000000001091,2,1,>1.0
2021-08-31,long,1,1,1,1,1.3831431594588173,0,0,0,1.4132423633203282,1,8,2.202698204458055,1816.29004,1814.17004,1817.430058,2.1200000000001182,1.1400179999998272,2,1,>1.0
2021-09-01,long,1,1,1,1,1.1986684201409736,0,0,0,1.5452544506508346,2,9,3.890175607370446,1816.22998,1813.87,1817.6900580000001,2.359980000000178,1.4600780000000668,5,0,>1.0
2021-09-02,long,1,-1,1,1,1.0308536709838065,0,0,0,0.5483555885865512,3,9,3.4881111087059424,1812.29004,1810.68005,1813.0599499999998,1.6099900000001526,0.7699099999997543,2,1,>1.0
2021-09-03,short,-1,1,1,1,1.2922170299394227,0,0,0,-1.3401269978813535,4,9,2.3257142312080235,1811.59998,1813.19995,1810.5400499999998,1.5999699999999848,1.0599300000001222,5,0,>1.0
2021-09-06,long,1,1,1,1,0.6769498882315388,0,0,0,-0.04828862780635976,0,9,4.0927363859074015,1826.56006,1825.14001,1827.03993,1.4200499999999465,0.47986999999989166,4,1,0.5-0.7
2021-09-08,short,-1,-1,1,-1,0.9056273139933265,0,1,0,-1.3035882419369753,2,9,4.627513162913155,1796.88,1798.85999,1796.53991,1.979989999999816,0.34009000000014566,1,1,0.7-1.0
2021-09-09,short,-1,-1,1,-1,0.5942412154207783,0,0,0,-0.6747536544940996,3,9,2.978134607166618,1787.57996,1789.04004,1787.3598599999998,1.4600800000000618,0.22010000000022956,1,1,0.5-0.7
2021-09-10,short,-1,1,-1,-1,1.093747472933296,0,0,0,-1.3436946644149945,4,9,5.293275533830761,1796.48999,1798.79004,1795.48998,2.3000500000000557,1.0000099999999748,2,0,>1.0
2021-09-13,short,-1,-1,-1,-1,0.751905712288925,0,0,0,-1.1628238715103636,0,9,3.272411253375349,1791.040039,1792.94995,1790.72999,1.9099109999999655,0.3100489999999354,1,1,0.7-1.0
